Date of collision,Grid,Number of Incidents,Implied vehicules,Serious injury,Light injury,Total victims,Trucks and car,Heavy tractor,Tool equipment,Bus,Bicycle,Moped,Motorcycle,Emergency vehicule,Snowmobile,VHR,Other types,Non-Precise vehicule,Pedestrian death,Pedestrian injury,Pedestrian victims,Motorcycle death,Motorcycle injuries,Motorcycle victims,Bicycle death,Bicycle injury,Bicycle victims,Severity: Inferior damages,Severity: Material damages,Severity: Serious injury,Severity: Light injury,Severity: Death
2017-02-07,GRID_45.458333155|-73.625002695,17,31,0,3,3,25,0,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4,11,0,2,0
2017-02-07,GRID_45.458333155|-73.70833602500002,4,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-02-07,GRID_45.541666485|-73.541669365,13,22,0,3,3,15,0,1,0,0,0,0,4,0,0,0,2,0,1,1,0,0,0,0,0,0,6,5,0,2,0
2017-02-07,GRID_45.541666485|-73.625002695,16,32,0,4,4,24,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,7,0,4,0
2017-02-07,GRID_45.541666485|-73.70833602500002,6,11,0,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
2017-02-07,GRID_45.541666485|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-07,GRID_45.624999815|-73.541669365,9,17,0,3,3,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,3,0
2017-02-07,GRID_45.624999815|-73.625002695,4,7,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
2017-02-08,GRID_45.458333155|-73.625002695,12,24,0,2,2,17,4,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,7,0,2,0
2017-02-08,GRID_45.458333155|-73.791669355,5,9,0,2,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0
2017-02-08,GRID_45.458333155|-73.875002685,3,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2017-02-08,GRID_45.458333155|-73.958336015,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-02-08,GRID_45.541666485|-73.541669365,14,26,0,1,1,19,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0
2017-02-08,GRID_45.541666485|-73.625002695,16,33,0,3,3,22,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,11,3,0,2,0
2017-02-08,GRID_45.541666485|-73.70833602500002,5,10,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2017-02-08,GRID_45.624999815|-73.541669365,10,20,0,2,2,18,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,5,0,2,0
2017-02-08,GRID_45.624999815|-73.625002695,7,14,0,1,1,8,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,1,0
2017-02-09,GRID_45.458333155|-73.625002695,12,22,0,2,2,18,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,6,4,0,2,0
2017-02-09,GRID_45.458333155|-73.70833602500002,5,9,0,1,1,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0
2017-02-09,GRID_45.458333155|-73.791669355,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-09,GRID_45.541666485|-73.541669365,20,38,1,2,3,26,3,2,1,0,0,0,1,0,0,0,4,0,3,3,0,0,0,0,0,0,11,7,1,1,0
2017-02-09,GRID_45.541666485|-73.625002695,15,32,0,0,0,23,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,10,5,0,0,0
2017-02-09,GRID_45.541666485|-73.70833602500002,4,8,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2017-02-09,GRID_45.624999815|-73.541669365,7,14,0,1,1,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0
2017-02-09,GRID_45.624999815|-73.625002695,6,11,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2017-02-10,GRID_45.458333155|-73.625002695,9,15,0,1,1,9,3,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,1,0
2017-02-10,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2017-02-10,GRID_45.458333155|-73.791669355,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-10,GRID_45.458333155|-73.958336015,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-02-10,GRID_45.541666485|-73.541669365,15,31,1,1,2,26,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,5,1,1,0
2017-02-10,GRID_45.541666485|-73.625002695,21,40,0,3,3,30,3,2,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,11,8,0,2,0
2017-02-10,GRID_45.541666485|-73.70833602500002,3,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2017-02-10,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-10,GRID_45.624999815|-73.541669365,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-10,GRID_45.624999815|-73.625002695,5,9,0,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
2017-02-11,GRID_45.458333155|-73.625002695,17,37,0,2,2,31,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,9,0,1,0
2017-02-11,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-11,GRID_45.541666485|-73.541669365,17,37,0,3,3,33,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,7,7,0,3,0
2017-02-11,GRID_45.541666485|-73.625002695,14,23,0,3,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,0
2017-02-11,GRID_45.541666485|-73.70833602500002,3,5,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-02-11,GRID_45.624999815|-73.541669365,5,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,1,0
2017-02-11,GRID_45.624999815|-73.625002695,3,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2017-02-12,GRID_45.458333155|-73.625002695,15,33,0,4,4,26,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,0,2,0
2017-02-12,GRID_45.458333155|-73.70833602500002,3,4,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2017-02-12,GRID_45.458333155|-73.791669355,3,7,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-02-12,GRID_45.458333155|-73.875002685,3,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2017-02-12,GRID_45.541666485|-73.541669365,21,39,0,3,3,35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,14,0,3,0
2017-02-12,GRID_45.541666485|-73.625002695,12,23,0,1,1,18,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,3,0,1,0
2017-02-12,GRID_45.541666485|-73.70833602500002,5,9,0,1,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0
2017-02-12,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-12,GRID_45.624999815|-73.541669365,8,16,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2017-02-12,GRID_45.624999815|-73.625002695,4,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2017-02-13,GRID_45.458333155|-73.625002695,15,29,0,0,0,17,3,3,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,10,5,0,0,0
2017-02-13,GRID_45.458333155|-73.70833602500002,8,15,0,0,0,9,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0
2017-02-13,GRID_45.458333155|-73.791669355,10,19,0,4,4,14,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,6,0,0,4,0
2017-02-13,GRID_45.458333155|-73.875002685,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-13,GRID_45.458333155|-73.958336015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-13,GRID_45.541666485|-73.541669365,18,36,0,3,3,28,0,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,6,0,3,0
2017-02-13,GRID_45.541666485|-73.625002695,19,35,0,3,3,30,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,7,9,0,3,0
2017-02-13,GRID_45.541666485|-73.70833602500002,8,15,0,2,2,12,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,2,0
2017-02-13,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-13,GRID_45.541666485|-73.875002685,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-13,GRID_45.624999815|-73.541669365,4,6,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0
2017-02-13,GRID_45.624999815|-73.625002695,4,8,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-02-14,GRID_45.458333155|-73.625002695,13,26,0,1,1,23,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,3,0,1,0
2017-02-14,GRID_45.458333155|-73.70833602500002,4,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2017-02-14,GRID_45.458333155|-73.791669355,3,5,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2017-02-14,GRID_45.458333155|-73.875002685,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017-02-14,GRID_45.458333155|-73.958336015,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-14,GRID_45.541666485|-73.541669365,18,37,0,4,4,28,3,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,7,7,0,4,0
2017-02-14,GRID_45.541666485|-73.625002695,18,36,0,0,0,23,2,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,11,7,0,0,0
2017-02-14,GRID_45.541666485|-73.70833602500002,3,5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-14,GRID_45.624999815|-73.541669365,8,14,2,2,4,10,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,2,2,0
2017-02-14,GRID_45.624999815|-73.625002695,12,24,0,0,0,17,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0
2017-02-15,GRID_45.458333155|-73.625002695,21,40,0,7,7,27,4,0,1,0,0,0,2,0,0,0,5,0,2,2,0,0,0,0,0,0,10,7,0,4,0
2017-02-15,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-02-15,GRID_45.458333155|-73.875002685,3,6,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2017-02-15,GRID_45.458333155|-73.958336015,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-15,GRID_45.541666485|-73.541669365,24,47,0,3,3,35,4,3,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,13,8,0,3,0
2017-02-15,GRID_45.541666485|-73.625002695,27,49,0,7,7,40,2,1,1,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,10,11,0,6,0
2017-02-15,GRID_45.541666485|-73.70833602500002,5,9,0,3,3,6,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,2,0
2017-02-15,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-15,GRID_45.624999815|-73.541669365,9,18,0,3,3,13,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,5,0,2,0
2017-02-15,GRID_45.624999815|-73.625002695,7,11,0,4,4,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0
2017-02-16,GRID_45.458333155|-73.625002695,18,34,0,2,2,22,5,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,6,11,0,1,0
2017-02-16,GRID_45.458333155|-73.70833602500002,5,8,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
2017-02-16,GRID_45.458333155|-73.791669355,5,10,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2017-02-16,GRID_45.458333155|-73.875002685,2,4,0,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017-02-16,GRID_45.541666485|-73.541669365,20,42,0,1,1,31,4,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,9,10,0,1,0
2017-02-16,GRID_45.541666485|-73.625002695,19,40,0,1,1,29,3,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,9,0,1,0
2017-02-16,GRID_45.541666485|-73.70833602500002,5,10,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2017-02-16,GRID_45.624999815|-73.541669365,9,17,0,1,1,8,3,2,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,6,2,0,1,0
2017-02-16,GRID_45.624999815|-73.625002695,5,10,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2017-02-17,GRID_45.458333155|-73.625002695,13,23,0,4,4,15,2,0,1,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,6,4,0,3,0
2017-02-17,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-17,GRID_45.458333155|-73.791669355,5,10,0,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0
2017-02-17,GRID_45.458333155|-73.875002685,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-17,GRID_45.541666485|-73.541669365,17,35,0,2,2,24,4,0,1,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,14,1,0,2,0
2017-02-17,GRID_45.541666485|-73.625002695,18,36,0,0,0,27,1,1,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,10,0,0,0
2017-02-17,GRID_45.541666485|-73.70833602500002,7,14,0,1,1,8,1,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,5,0,1,0
2017-02-17,GRID_45.624999815|-73.541669365,2,5,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017-02-17,GRID_45.624999815|-73.625002695,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-18,GRID_45.458333155|-73.625002695,14,28,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0
2017-02-18,GRID_45.458333155|-73.70833602500002,5,10,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2017-02-18,GRID_45.458333155|-73.791669355,3,7,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2017-02-18,GRID_45.541666485|-73.541669365,7,13,0,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0
2017-02-18,GRID_45.541666485|-73.625002695,13,24,2,7,9,22,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,1,4,2,6,0
2017-02-18,GRID_45.541666485|-73.70833602500002,3,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-02-18,GRID_45.624999815|-73.541669365,6,12,0,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0
2017-02-18,GRID_45.624999815|-73.625002695,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-19,GRID_45.458333155|-73.625002695,9,14,0,4,4,9,0,1,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,3,0,4,0
2017-02-19,GRID_45.458333155|-73.791669355,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017-02-19,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-19,GRID_45.458333155|-73.958336015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-19,GRID_45.541666485|-73.541669365,14,26,0,1,1,20,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0,1,0
2017-02-19,GRID_45.541666485|-73.625002695,9,18,0,5,5,16,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0
2017-02-19,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-19,GRID_45.624999815|-73.541669365,2,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017-02-19,GRID_45.624999815|-73.625002695,4,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2017-02-20,GRID_45.458333155|-73.625002695,8,17,0,0,0,10,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0
2017-02-20,GRID_45.458333155|-73.70833602500002,3,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2017-02-20,GRID_45.458333155|-73.791669355,5,8,0,1,1,5,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,1,0
2017-02-20,GRID_45.458333155|-73.875002685,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-20,GRID_45.541666485|-73.541669365,5,10,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2017-02-20,GRID_45.541666485|-73.625002695,9,17,0,2,2,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0
2017-02-20,GRID_45.541666485|-73.70833602500002,4,8,0,3,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2017-02-20,GRID_45.624999815|-73.541669365,9,16,0,2,2,12,0,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,5,2,0,2,0
2017-02-20,GRID_45.624999815|-73.625002695,4,8,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-02-21,GRID_45.458333155|-73.625002695,12,22,0,5,5,14,2,1,0,0,0,0,1,0,0,1,3,0,2,2,0,0,0,0,0,0,7,2,0,3,0
2017-02-21,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-21,GRID_45.458333155|-73.791669355,3,7,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017-02-21,GRID_45.541666485|-73.541669365,9,16,0,3,3,13,1,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,4,0,3,0
2017-02-21,GRID_45.541666485|-73.625002695,14,27,0,1,1,19,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,4,9,0,1,0
2017-02-21,GRID_45.541666485|-73.70833602500002,4,7,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2017-02-21,GRID_45.624999815|-73.541669365,8,15,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0
2017-02-21,GRID_45.624999815|-73.625002695,3,5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-22,GRID_45.458333155|-73.625002695,11,18,1,5,6,15,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,3,3,1,4,0
2017-02-22,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-22,GRID_45.458333155|-73.791669355,3,5,0,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0
2017-02-22,GRID_45.541666485|-73.541669365,13,26,0,3,3,21,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,2,0
2017-02-22,GRID_45.541666485|-73.625002695,13,26,0,1,1,20,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,0,1,0
2017-02-22,GRID_45.541666485|-73.70833602500002,4,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2017-02-22,GRID_45.541666485|-73.791669355,2,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-02-22,GRID_45.624999815|-73.541669365,3,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2017-02-22,GRID_45.624999815|-73.625002695,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-23,GRID_45.458333155|-73.625002695,12,25,0,1,1,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,1,0
2017-02-23,GRID_45.458333155|-73.70833602500002,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2017-02-23,GRID_45.458333155|-73.791669355,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-23,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-23,GRID_45.541666485|-73.541669365,15,26,0,10,10,24,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,6,0,5,0
2017-02-23,GRID_45.541666485|-73.625002695,11,25,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0
2017-02-23,GRID_45.541666485|-73.70833602500002,3,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2017-02-23,GRID_45.624999815|-73.541669365,4,6,0,1,1,2,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,2,1,0,1,0
2017-02-23,GRID_45.624999815|-73.625002695,4,6,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,2,0
2017-02-24,GRID_45.458333155|-73.625002695,9,17,1,1,2,11,0,0,0,0,0,0,1,0,0,0,4,0,2,2,0,0,0,0,0,0,3,4,1,1,0
2017-02-24,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-24,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-24,GRID_45.458333155|-73.875002685,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017-02-24,GRID_45.458333155|-73.958336015,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
